image_id,s,r,o,a_inv_orig
0690bd5e0f95ddab.jpg,man,riding,jet ski,0.90625
437c6697e0af46b6.jpg,man,riding,dirt bike,5.71875
421a93da4e4152f3.jpg,man,riding,horse,1.65625
344a9140fb86e57d.jpg,woman,riding,horse,0.90625
a284f227c612b0c8.jpg,man,riding,motorcycle,-1.515625
4f3ea0b2bc75000c.jpg,man,riding,roller skates,3.4375
5b42b58ab16c05c0.jpg,person,riding,skateboard,3.0
ab46f7ec075d89ae.jpg,boy,riding,tricycle,2.796875
115bec3d6d7f09f2.jpg,woman,riding,blue bicycle,3.84375
d2d5e5cc2b420898.jpg,person,riding,segway,1.0
6f722f46dd08b8d8.jpg,man,riding,bicycle,3.953125
b5730a42515dad94.jpg,person,riding,horse,0.28125
7a9767c9f102b469.jpg,child,riding,bicycle,4.5
f155d2cee6e021f0.jpg,man,riding,three-wheeled bicycle,2.484375
1669479168968bcc.jpg,person,riding,motorcycle,1.375
92fae2a17e2daee1.jpg,man,riding,camel,1.828125
4eb478ec0835cfdd.jpg,girl,riding,bicycle,1.5
abc0ab097170ece3.jpg,boy,riding,surfboard,-0.25
c22e29581c0e797e.jpg,person,riding,bicycle,4.625
f15a6e4c696003f7.jpg,person,riding,motorcycle,3.75
9e11f75d740f84fe.jpg,man,riding,bicycle,6.0625
9fc6b9554a142b1a.jpg,man,riding,black bicycle,4.765625
591eff0709a14d1c.jpg,man,riding,jet ski,3.296875
0374141ebf11632e.jpg,boy,playing,instrument,1.578125
18da2f5082dcfbfc.jpg,boy,playing,smile,1.75
705cd0f2472a5424.jpg,man,playing,piano,5.953125
80fc17a6b8901997.jpg,woman,playing,violin,6.234375
42c05e6f790f4ef6.jpg,man,playing,chess,4.203125
0374141ebf11632e.jpg,man,playing,two instruments,1.9375
4a6fbccdd21b9dc3.jpg,person,playing,saxophone,1.21875
1be0a6a7ac54abe7.jpg,person,playing,cello,3.65625
bb1eb0727b1b8d8e.jpg,man,playing,guitar,4.59375
4a6fbccdd21b9dc3.jpg,person,playing,trombone,-0.4375
16aaa6421eaf9905.jpg,man,playing,musical instrument,2.234375
3a30bba9227d2d2b.jpg,woman in blue,playing,player in grey,0.90625
f8ca4926b5b4ef8b.jpg,man,playing,drums,4.421875
3034bfb0f7cefcb7.jpg,person,playing,necklace,1.03125
067e21aeda713b53.jpg,person,playing,violin,3.65625
1f7c30f0c24fda91.jpg,man,playing,banjo,2.25
1f7c30f0c24fda91.jpg,person,playing,guitar,1.75
d199144d2c868f25.jpg,girl,playing,brass instrument,5.421875
173eda5586f0dc07.jpg,girl,playing,accordion,3.078125
ed0147f94eaf2efd.jpg,man,playing,short cut lawn,2.25
9d79a3329d8a5e44.jpg,dog,playing,tennis ball,2.15625
3034bfb0f7cefcb7.jpg,person,playing,flute,3.1875
ba9cb8884bf69279.jpg,man,playing,drum,2.96875
0a3873442ad329c2.jpg,man,playing,piano,4.390625
a5659ba44eaf480d.jpg,men,playing,basketball,1.5625
86fa28d162ee13dc.jpg,man,playing,guitar,5.96875
200907829e4fbe95.jpg,man,playing,guitar,3.84375
5dd747ff8c8178a6.jpg,boy,playing,harp,0.46875
1cd308dd54d1fd90.jpg,man,playing,accordion,3.15625
3e33859ab2167cd4.jpg,person,playing,piano,5.71875
51da239e2fc5d489.jpg,person,playing,keyboard,3.28125
c38ff84151e26deb.jpg,woman wearing black clothes,playing,harp,2.84375
116557a2d9bc5e70.jpg,man,playing,tennis,3.828125
ac8cd22259045ec4.jpg,people,eating,cafe,0.484375
91ec1c47d9908244.jpg,squirrel,eating,berries,1.859375
06f6ec0edb1818e2.jpg,giraffe,eating,grass,1.28125
9cb82597259fc7fa.jpg,tapir,eating,grass,0.25
2cff2da279756f7a.jpg,dragonfly,eating,green leaf,-0.453125
2647aeeff6ef00be.jpg,giraffe,eating,grass,-0.5625
f1b2711ca0e0729a.jpg,boy,eating,food,2.015625
6a6881aefff9ad58.jpg,man,eating,food,3.578125
3a0b72a274530636.jpg,man,looking at,flower on the floor,1.515625
d8fee8d5c89796ef.jpg,man,looking at,green car,2.578125
c5f1de5718e6342b.jpg,man,looking at,white sports car,3.640625
6eb70509fcd7d06b.jpg,chicken,looking at,egg,1.65625
eb8a27e1fc9506a0.jpg,police officers,looking at,antique black car,4.328125
f6348d5f1f9494b4.jpg,man,looking at,blue antique car,5.734375
6bc56f8366132974.jpg,pineapple,interacting with,lemon,-0.59375
987f07dd15401231.jpg,person,interacting with,trees,0.640625
1518f0d086ee12a0.jpg,canadian flag,interacting with,tree,1.390625
2d6a5ad44a5b0a4d.jpg,cannons,interacting with,eiffel tower,-1.5
d2e270714f830a69.jpg,cell phone,interacting with,coffee cup,0.296875
ea1d27e168a16bcd.jpg,woman wearing polka dots,interacting with,person holding a google,0.1875
ec724ef6386c46fd.jpg,police officer,watching,man adjusting the bike,4.65625
9aea7f9fcea795d1.jpg,people,watching,small bridge,4.328125
751093209b03118e.jpg,spectators,watching,fencers,3.265625
4ece4336cb293790.jpg,man,watching,billiard balls,2.46875
9cb82597259fc7fa.jpg,woman,watching,animal,4.546875
3332995b230f5680.jpg,woman,drinking,icee,1.984375
141419f93246899e.jpg,girl,drinking,water,1.09375
cf234869c1b3211a.jpg,man,drinking,beverage,0.015625
8617694c95033edf.jpg,horse,carrying,wood,1.03125
cd96d08a348989b7.jpg,fox,carrying,animal,-0.125
c020aa3c539efe6f.jpg,man,using,power drill,5.421875
9d42af30c97b8e32.jpg,woman,using,laptop,3.171875
6280218c3acff468.jpg,knife,next to,cantaloupe,2.828125
3264cb227a07af3f.jpg,man,next to,skateboard,3.78125
ab5671e8a5e8979d.jpg,man,next to,cello,1.390625
0032257bf3cd56d0.jpg,elephant,next to,tree,3.703125
7466e622ed878695.jpg,deer,next to,rocks,2.34375
81b9fa22daadac52.jpg,man,next to,truck,4.296875
f470e767bb1f5070.jpg,man,next to,car,0.96875
cf5c3c91e3591b4e.jpg,pen,next to,calculator,4.578125
b3c1dc254d821440.jpg,teapot,next to,yellow cup,3.53125
35299cbbddd32ec4.jpg,man wearing a brown hat,next to,old man with glasses,3.515625
42912153cba51c7e.jpg,pretzel,next to,black mouse,1.421875
2117bc938d9d9ea4.jpg,woman,next to,person wearing headphones,4.546875
59a9abf74e5b31a3.jpg,red car,next to,train,4.0
ed6fd1df89836efe.jpg,black ibm mouse,next to,sunglasses,5.4375
31d7a828a6eb7961.jpg,sandwich,next to,red drink,5.21875
f76db3cc93c41727.jpg,tank,next to,another military vehicle,2.734375
6f3cf53ed1cf0b8c.jpg,flowerpot,next to,bench,4.1875
cf5c3c91e3591b4e.jpg,calculator,next to,pen,5.484375
758cb6bee81ec9f8.jpg,man,next to,white car,3.515625
1726e7e42ad92ec2.jpg,goose,next to,fence,3.53125
e3847c796a5943b4.jpg,coffee mug,next to,coffee pot,3.140625
8b8cba7b7f09e54f.jpg,car,next to,red building,3.203125
8eb32c27fcb2dd3e.jpg,square garden,next to,stairs,1.53125
5154dcba9b9dfe0b.jpg,wheel labeled px 100,next to,purple cover with a dial on it,4.625
1ead457c867be1cd.jpg,couch,next to,dining table,2.375
6f11f23cea22966f.jpg,child,next to,woman,4.15625
ee15c590a266405e.jpg,chair,next to,tent,2.703125
e742e284c7c9da96.jpg,car,next to,another car,3.59375
e81ee8a63c322e4d.jpg,toy lizard,next to,card,3.765625
092d60e0e87ee582.jpg,man,next to,black car,2.390625
98f0adafbc43f18e.jpg,printer,next to,shelves,1.0
af8fe8f491807b09.jpg,man,next to,grill,4.21875
c8ec249003aee91b.jpg,blue jeep,next to,old army jeep,3.96875
80cdec2f07849ce7.jpg,bull,next to,gate,3.59375
fc2ba9aed11db580.jpg,man,next to,poster,3.203125
1b4dc1c0cc436c11.jpg,man,next to,gray sports car,4.84375
b1cae8a8600781c6.jpg,fork,next to,plate,3.109375
cf700b7b9b21abaa.jpg,hamburger,next to,fries,4.78125
aed59fc1d72f575d.jpg,red telephone booth,next to,building,2.828125
5993ec2b3489bcea.jpg,man,next to,car,2.375
c479beacc67d4b7d.jpg,chair,next to,child,2.140625
0fdb1c7bf5fe76f7.jpg,table,next to,benches,4.65625
4af30ade5ff3deb1.jpg,dagger,next to,sheath,3.609375
115ca6aa3522da5a.jpg,chair,next to,couch,0.265625
41e2356b97f775c4.jpg,green apple,next to,yellow pear,3.109375
6bc56f8366132974.jpg,pineapple,next to,lemon,2.875
61362bfc3e9f61c1.jpg,people,next to,white food truck,4.078125
474d01057a719339.jpg,man,next to,red sports car,2.390625
94c99b3aea7ee041.jpg,sign,next to,tree and power pole,4.5625
fcd47d0c9ef61e14.jpg,red bag,next to,bread,4.296875
e6697a9f8ec12c82.jpg,black kettle,next to,white teacup,5.09375
5b502a4afe4ef80a.jpg,printer,next to,coffee cup,4.5
9a18f1f319f9d79a.jpg,dog,next to,person,3.296875
3264cb227a07af3f.jpg,skateboard,next to,man,2.84375
2f2039140c8b1f2b.jpg,woman,next to,bathtub,3.25
f1f7ff1db85041ce.jpg,mug,next to,can,4.203125
7e07848e1c0bffdd.jpg,man,next to,saxophone,0.0625
b15736bdd7914941.jpg,person,next to,suit,2.328125
96dd97e7202ab34e.jpg,blue vintage vehicle,next to,black car,3.0
e6299b9e04680adb.jpg,woman,next to,black car,2.015625
218167595eb76b7b.jpg,man,next to,white car,4.09375
00794645d77184eb.jpg,garage,next to,building,2.59375
19585468e65a5410.jpg,chicken,next to,mixing bowl,2.375
7e6b70d191f6b3aa.jpg,alpaca,next to,fence,4.421875
582cb18866f78e79.jpg,chair,next to,desk,2.90625
150612cbff32ca98.jpg,mouse,next to,person's hand,2.359375
e6697a9f8ec12c82.jpg,black teapot,next to,coffee mug,5.328125
f3587ef68990b0bb.jpg,car,next to,house,0.984375
c4f6a439a51b0ead.jpg,people,next to,limousine,4.109375
8ad67ad3a1cebe03.jpg,fork,next to,pizza,4.046875
a80531a76936a34a.jpg,man,next to,computer desk,2.890625
cde6915c2d66f100.jpg,bowl of grapes,next to,plate of salad,4.03125
efe5bbfceff71088.jpg,baby,next to,woman,5.328125
c83206479370493b.jpg,rabbit,next to,tree,3.015625
bc857cdddd5c152e.jpg,penny,next to,knife,3.9375
99222ebd7f666bec.jpg,digital timer,next to,empty glass,1.8125
861b52e55a452685.jpg,table,next to,person,4.40625
9247dfb8666b0f6c.jpg,man,next to,jeep,1.65625
62add46196823d66.jpg,kangaroo,next to,fence,3.515625
fd96bc99468d66c2.jpg,spoon,next to,coffee cup,4.4375
d2c3cebf153a1de9.jpg,blue bike,next to,wooden cabinet,4.953125
e78db8c474e6faf1.jpg,gnome,next to,flowerpot,4.484375
16c15b29b30148c2.jpg,red car,next to,white car,2.21875
b5a1a0b0689eebd9.jpg,man,next to,products for sale,4.734375
b1cae8a8600781c6.jpg,knife,next to,pasta,2.171875
41252915ac13a574.jpg,bottle,next to,potatoes,5.65625
72ecd0bcb9271f82.jpg,jaguar,next to,rock,3.46875
81d71fa7ba420f98.jpg,red candle,next to,christmas tree,3.5
7d9a7e679b39765c.jpg,catcher,next to,umpire,2.5
562ed1cbbcd50f38.jpg,orange juice,next to,used oranges,4.59375
abc0ab097170ece3.jpg,woman,next to,boy,3.3125
de91aaa438c84e14.jpg,car,next to,grass,2.296875
1d685b3ade4925bb.jpg,person,next to,hammock,2.421875
10dda8b9e1534f15.jpg,iphone,next to,ipod,4.53125
dd424886ee4db1df.jpg,woman holding a drink,next to,woman in the black strapless dress,4.296875
2b88a2127cfb1aaf.jpg,brown moth,sitting on,large green leaf,1.984375
0e2b08b1b733add7.jpg,man on the street,sitting on,unusual bicycle,5.3125
226062876db3962b.jpg,bee,sitting on,purple flower,1.890625
7e397995fc766ac5.jpg,fairy,sitting on,log,1.0625
9861f8093290fb60.jpg,woman,sitting on,blue mat,1.421875
dcaf07749bc94f41.jpg,teapot,sitting on,stove,0.265625
1b086e36b62a2151.jpg,leopard,sitting on,rock,-0.796875
4f25e56666f79025.jpg,lizard,sitting on,plant,0.28125
2cff2da279756f7a.jpg,blue dragonfly,sitting on,green leaf,1.0625
7dd088a7971162ec.jpg,man,sitting on,missile,0.8125
0fd87d6c06de6882.jpg,monkey,sitting on,stone,1.5
7db24634d94dfff1.jpg,man,sitting on,car,0.03125
d41fcf855e01eb44.jpg,cocktail glass,sitting on,table,1.0625
5f6f275c9dc49783.jpg,couple,sitting on,motorcycle,-0.53125
16ef4027ab1b5d31.jpg,bee,sitting on,flower,1.34375
2e5805948a6c401c.jpg,rabbit,sitting on,ground,1.4375
2095274227dfa438.jpg,kayak,sitting on,lawn,0.46875
ca9673d7edd29751.jpg,shrimp,sitting on,plate,0.828125
fc64fb95d7faba60.jpg,black moth,sitting on,bright yellow flower,2.046875
3c50dabff3cc62e0.jpg,lizard,sitting on,plant,1.0
cef4977e5f34377b.jpg,man,sitting on,tennis court,0.40625
098e9f853fd681cf.jpg,blue bird,sitting on,twig,2.40625
9792721d78d3d6fd.jpg,bug,sitting on,plant,1.609375
d2343d20f7cc6e48.jpg,butterfly,sitting on,pink flower,1.09375
c5a5058c603f97fe.jpg,bag of organic ruffles potato chips,sitting on,other snacks,1.078125
1a9d5f7cc9a88a1d.jpg,cup,sitting on,table,1.296875
f2502da756e59e5f.jpg,blue can of drink,sitting on,table,0.421875
43197f53dc624b26.jpg,cup,sitting on,saucer,1.59375
12bf58041aa68451.jpg,frog,sitting on,leaf,1.734375
f2502da756e59e5f.jpg,beer can,sitting on,yellow counter,1.09375
9f54ccb313cb4864.jpg,bag of buttered popcorn,sitting on,person's lap,2.5625
4db426cab3ef158b.jpg,bowl of pears,sitting on,wooden counter,2.34375
c7f0bce24ad7d792.jpg,bird,sitting on,branch,2.9375
64bffc40f0d073fe.jpg,stuffed panda,sitting on,shelf,0.015625
ac5cb1e70666bd27.jpg,wooden gun,sitting on,pink tripod,1.203125
05fb96a824503d43.jpg,turtle,sitting on,grass,1.109375
4ad6955cadc6eafa.jpg,woman,sitting on,suede chair,2.65625
7dd088a7971162ec.jpg,soldier,sitting on,cannon,0.84375
deaa0a53a0435084.jpg,dragonfly,sitting on,blade of grass,0.96875
7c33a5bb544ecf66.jpg,hamster,sitting on,table cloth,1.921875
ba9cb8884bf69279.jpg,man,sitting on,rug,2.578125
483cda6a77505e11.jpg,bottle,sitting on,table,0.671875
74dd9cd93e3fd507.jpg,lizard,sitting on,rock,1.484375
0cb1d3d86f9b2b4a.jpg,tiara,sitting on,turn table,1.28125
c5f1de5718e6342b.jpg,man,sitting on,bench,2.5625
a09c0a09a49ec6ec.jpg,scorpion,sitting on,rock,-0.0625
4e555f6453a7db12.jpg,girl,sitting on,floor,1.609375
8302f7352b501bc4.jpg,woman,sitting on,black leather couch,3.125
2c209664cc9be9e6.jpg,woman,sitting on,wheelbarrow,1.984375
45c5db396573df4c.jpg,monkey,sitting on,tree,-0.515625
3a5dd291059144bb.jpg,boy,sitting on,sculpture,1.59375
3c14d0bf2ce0fc43.jpg,bird,standing on,snow,1.09375
48abd1db27d7de96.jpg,woman,standing on,balance beam,1.765625
6e58d8b2c269091b.jpg,gray parrot,standing on,bookcase,-0.546875
f7f83ef0ae3406b2.jpg,woman,standing on,surfboard,0.625
a8c4da25c90c4245.jpg,girl,standing on,beach,-0.46875
da141ae39195c141.jpg,person,standing on,paddleboard,1.359375
6f804844ccc5126b.jpg,man,standing on,segway,0.921875
537843c1be04501c.jpg,woman,standing on,paddle board,0.109375
12bf58041aa68451.jpg,frog,standing on,leaf,0.40625
ca3ef34d7304dd6c.jpg,woman,standing on,steps,2.046875
6eb70509fcd7d06b.jpg,rooster,standing on,wooden ledge,1.90625
718c095fff3885ae.jpg,penguin,standing on,rock,0.5625
9aea7f9fcea795d1.jpg,girl,standing on,bridge,1.46875
dacedf7e8c932390.jpg,man,standing on,grey car,-0.390625
3994011ca62ac82b.jpg,black puppy,standing on,grass,-0.296875
3387777401546bd3.jpg,man,standing on,gondola,0.75
12da3a07afc25d88.jpg,yellow bird,standing on,white fence,0.84375
102d76f8b798eaec.jpg,polar bear,standing on,rock,0.203125
128bbc3d96aced53.jpg,goat,standing on,grass,0.21875
3b02824d888ae0ee.jpg,bird,standing on,field,-0.484375
cd84ccf68f0e4d23.jpg,scorpion,standing on,ground,0.53125
9733ea3be904c0e5.jpg,woman,standing on,deck of the building,1.0625
bafecb74232402fe.jpg,candles,standing on,counter,-0.3125
2e5805948a6c401c.jpg,rabbit,standing on,hind legs,1.796875
4b73b48c7858ae18.jpg,studio couch,near,large table,3.5625
1be63da150641ede.jpg,snowman,near,woods,3.640625
12429c1a9d340911.jpg,luxury suv,near,meter,4.8125
40e3252f39eee5d3.jpg,sink,near,window,4.15625
0b4739147c335514.jpg,tower,near,body of water,4.328125
d6db7584e8734c0d.jpg,people,near,bull,3.25
0af4ba8fd2a7e628.jpg,sink,near,bathtub,3.28125
41c7ee95543af458.jpg,people,near,coca-cola tents,5.96875
d9ee0aa080c3f5a1.jpg,round wooden table,near,chairs,4.203125
ce10b909451393b7.jpg,chest of drawers,near,trash can,3.1875
b655ede651e45487.jpg,sink,near,bottles,5.296875
0e7294d6ce0c1ee3.jpg,dog,near,people,5.21875
9c1cc45179a1aaba.jpg,chair,near,couch,3.140625
0dda17bcb0902e25.jpg,man,near,turtle sculpture,3.59375
f19ecb261dd1a702.jpg,people,near,blue tent,3.8125
87b4844e765307ba.jpg,man,near,projector,3.296875
d8518955bf6a1750.jpg,building,near,street,3.6875
302ab17223216c43.jpg,person,near,silver car,3.5
bd12ea92bcab1afd.jpg,black car,near,storm grate,4.375
63704d1bbcd07d02.jpg,car,near,field,4.640625
887113740f7d7548.jpg,skyscraper,near,train system,4.75
1db3793d7c84faa1.jpg,limousine,near,sidewalk,3.75
1f5cf6e96f0e0690.jpg,computer,in front of,screen,1.4375
af7c6395e7fdbeb5.jpg,beer glass,in front of,people,1.6875
0fa22c0df9c6f3c6.jpg,man,in front of,taj mahal,1.828125
46b1e160e19f7080.jpg,couple,in front of,wood paneled wall,3.921875
59b371efc0009dad.jpg,car,in front of,trees,2.640625
82560833eab971a5.jpg,people,in front of,food stand,1.078125
75a5942a2f0a04eb.jpg,bagel,in front of,cake,0.59375
59a9abf74e5b31a3.jpg,train,in front of,red car,2.03125
4037daacf65afd17.jpg,man,in front of,large structure,2.515625
464b7d197826674d.jpg,bench,in front of,water,2.59375
b18f7b35bdb3c8d9.jpg,man,in front of,blue backdrop,4.796875
3994011ca62ac82b.jpg,black puppy,in front of,larger puppy,1.515625
28f45b12ee25ae19.jpg,girl,in front of,bookshelf,2.140625
3e49a1c1b227ea28.jpg,man,in front of,chalkboard,0.203125
4039b8cc5d440313.jpg,blue bus,in front of,trees,2.6875
e40cea9dec7abb73.jpg,antelope,in front of,tree,1.546875
6dc9c50218de115b.jpg,man,in front of,chalkboard,2.6875
d5bc065dcbf157d6.jpg,red convertible ferrari,in front of,large building,3.171875
63704d1bbcd07d02.jpg,car,in front of,field,2.4375
27c41bbdb49d6f5f.jpg,man,in front of,computer,1.59375
0e7294d6ce0c1ee3.jpg,dog,in front of,people,2.15625
8ae3bac7967df4b7.jpg,man,in front of,helicopter,2.859375
5894684a6f19c9a5.jpg,car,in front of,church,2.671875
e51e3156ed41b3a8.jpg,glass,in front of,bottle,2.046875
7596194352869e89.jpg,van,on,street,-0.109375
bd12ea92bcab1afd.jpg,black suv,on,black car,-0.09375
3a1311935103446d.jpg,car,on,sidewalk,0.40625
1db3793d7c84faa1.jpg,stretch limo,on,wet street,2.125
94a0efb2383b5178.jpg,red truck,on,side of the road,1.625
cee436168b5e16ed.jpg,dark green car,on,road,1.671875
16349005622c6450.jpg,motorcycle,on,road,0.59375
5894684a6f19c9a5.jpg,red car,on,side of the street,1.4375
1d5e24ad2e68770d.jpg,car,on,road,0.265625
321da37c33ba3ce7.jpg,taxi,on,road,0.5625
e742e284c7c9da96.jpg,car,on,side of the road,1.234375
a94c4223d45aaf34.jpg,antique car,on,grass,2.84375
a46091cf102d43aa.jpg,small airplane,on,grass,3.0
f8a296c18fefa1e5.jpg,red car,on,grass,3.296875
12429c1a9d340911.jpg,black suv,behind,flowers,3.8125
a96f938d1ed1fdc5.jpg,man,behind,trees,-0.671875
cecebfac91ae2c38.jpg,man,behind,counter,1.96875
ce97f7bc90e97109.jpg,red car,behind,black suv,-0.125
952dd90f8d1024bd.jpg,girl,behind,car,2.25
255bfaef93b509cf.jpg,truck,behind,plume of smoke,0.765625
5186be6866db2e1c.jpg,red sports car,behind,another car on the road,1.703125
299f0363ae21d1c3.jpg,blue sports car,behind,commercial van,2.0
64c9f3614d5e8168.jpg,scooter,behind,skateboard,0.171875
84930606ad9bc457.jpg,woman,behind,counter,1.90625
299f0363ae21d1c3.jpg,blue lotus,behind,vehicle advertising jennie's flowers,2.875
8617694c95033edf.jpg,man,behind,mule,0.5625
cc2a3e52994f7b80.jpg,lynx,behind,tree,0.0625
7fa8b4a5f88946e4.jpg,giraffe,behind,zebras,0.203125
6ebc35666d60f5e2.jpg,white lily,on top of,green wet plants,2.34375
a62462153630add0.jpg,owl,on top of,red suitcase,3.09375
ac5cb1e70666bd27.jpg,rifle with a scope,on top of,purple tripod,3.53125
c8a4a228c9df91ef.jpg,man,on top of,mountain,0.578125
c269b0d43c7ef12f.jpg,scoop of ice cream,on top of,stack of pancakes,3.046875
a3aade02e5418967.jpg,bowl,on top of,red plate,3.15625
c1e61b37a07c748f.jpg,doughnut,on top of,paper bag,3.078125
150612cbff32ca98.jpg,hamster,on top of,couch,2.1875
1c63f023a27a8a05.jpg,lighthouse,on top of,mountain,0.71875
34b8358262d2a434.jpg,blue starfish,on top of,rock,1.890625
b6f26c9d7c6667c5.jpg,bed,under,lamp,1.421875
40e3252f39eee5d3.jpg,sink,under,faucet,1.5625
182268e1f8c6525f.jpg,orange car,under,tree,-1.03125
71c022fa0b5b7ec6.jpg,dresser,under,window,0.453125
8da3d7c3edb36065.jpg,wine rack,above,microwave oven,2.765625
940e0e3d0364232a.jpg,airplane,above,flag,0.640625
9ba56debc7e20d8c.jpg,blue curtain,above,table,2.5
8d1e53413cd9c13f.jpg,traffic sign,below,traffic light,0.796875
