image_id,s,o,r,label,split,family,qtype,d_id:s,d_id:o,d_id:so,d_inv:s,d_inv:o,d_inv:so,a_orig
b22b89073480191e.jpg,woman,yellow jacket,wearing,1,eval,non-spatial,Positive,2.2812499403953552,3.7812499403953552,1.9687500596046448,3.875,3.9218750596046448,3.125,2.796875
2e9721f274303090.jpg,man,hat,wearing,1,eval,non-spatial,Positive,3.9375,4.4375,3.78125,4.062499940395355,4.140625,3.90625,3.828125
446d0255587e7fce.jpg,woman,cowboy hat,wearing,1,calib,non-spatial,Positive,2.59375,2.546875,2.578125,3.09375,1.7500001192092896,3.0625,4.28125
a80531a76936a34a.jpg,man,accordion,wearing,1,eval,non-spatial,Positive,5.640625,4.0625,5.578125,1.59375,1.078125,1.484375,2.671875
3b78e75f33d9b90a.jpg,man,helmet,wearing,1,eval,non-spatial,Positive,5.390625,5.453125,5.5625,4.437500059604645,3.90625,4.453125,5.28125
65e46fc0805f86f1.jpg,woman,bikini,wearing,1,eval,non-spatial,Positive,1.7343749403953552,-0.23437511920928955,2.0312499403953552,2.515625,2.359375,2.703125,1.453125
98b5f8fbfff0d05d.jpg,man,hat,wearing,1,eval,non-spatial,Positive,5.515624940395355,7.375,5.343749940395355,4.890625,4.921875,5.0,5.96875
bc6b86f27e8186c2.jpg,man,hat,wearing,1,eval,non-spatial,Positive,6.453125,8.296875,6.203125059604645,5.703125,4.71875,5.734375,5.359375
e83b2787e1dc695b.jpg,people,clothes,wearing,1,calib,non-spatial,Positive,1.234375,0.421875,1.453125,2.640625,2.5,3.234375,6.109375
1050b3c3f36090a3.jpg,woman,high heels,wearing,1,eval,non-spatial,Positive,1.9375,-0.046875,2.03125,4.046875059604645,1.03125,4.125,1.6875
231a40bf7aa6ddb9.jpg,woman,black dresses,wearing,1,calib,non-spatial,Positive,1.859375,0.953125,1.484375,2.546875,3.484375,4.562500059604645,4.8125
84ad4ec3892221c7.jpg,man,glasses,wearing,1,eval,non-spatial,Positive,4.687499940395355,3.296875,4.921874940395355,4.59375,3.375,4.90625,5.671875
c16a846baefae10f.jpg,woman,black clothes,wearing,1,calib,non-spatial,Positive,-0.4375,0.328125,-0.46875,2.0937499403953552,1.96875,3.3906250596046448,2.953125
6feb315c15e4fe18.jpg,man,comfortable jeans,wearing,1,calib,non-spatial,Positive,0.0,0.0,0.0,0.0,0.0,0.0,1.828125
018d4a117c1d7e16.jpg,man,red hat,wearing,1,eval,non-spatial,Positive,3.84375,0.640625,3.8906250596046448,3.8125,2.15625,3.8437499403953552,3.265625
8ae3bac7967df4b7.jpg,man,military uniform,wearing,1,eval,non-spatial,Positive,5.609375,5.609375,5.0,6.015625,6.015625,5.53125,5.0625
6f11f23cea22966f.jpg,woman,feather boa,wearing,1,eval,non-spatial,Positive,1.796875,3.078125,1.890625,2.09375,2.9218749403953552,2.265625,3.59375
3be189900a496924.jpg,man,orange riding suit,wearing,1,calib,non-spatial,Opposite,4.109374940395355,2.6562499403953552,4.203125,3.21875,2.75,3.2343749403953552,3.390625
d3f6bc7d12972707.jpg,man,helmet,wearing,1,eval,non-spatial,Positive,4.53125,3.546875,4.484375,4.421875059604645,4.8125,4.421875059604645,5.578125
3838d7bebf4a2914.jpg,man,cap,wearing,1,calib,non-spatial,Positive,4.625,5.749999940395355,4.5625,3.59375,2.90625,3.5,4.859375
db2682e944a9915c.jpg,man,mask,wearing,1,eval,non-spatial,Positive,2.78125,2.78125,3.515625,0.609375,0.609375,0.5625,4.546875
897485e4e7699ab2.jpg,man,grey shirt,wearing,1,eval,non-spatial,Positive,2.3125,0.75,2.375,1.171875,1.0,1.3125,3.5625
75b0b8cd08840f4e.jpg,man,boot,wearing,1,calib,non-spatial,Positive,4.453125,4.453125,4.6875,3.0,3.0,3.03125,5.671875
3a39040ecd47e0f6.jpg,man,orange shirt,wearing,1,calib,non-spatial,Positive,6.875,6.90625,6.859375,4.4375,4.84375,4.40625,4.625
adbbe2ecb92408ec.jpg,woman,high heels,wearing,1,calib,non-spatial,Positive,-1.125,-1.171875,-0.9218750596046448,1.40625,0.6406249403953552,1.46875,-0.109375
115150a6ba4eb0ca.jpg,man,glasses,wearing,1,eval,non-spatial,Positive,5.640625,7.515625,5.5,4.21875,3.65625,4.046875,6.84375
291f50e909f7872e.jpg,man,blue shirt,wearing,1,calib,non-spatial,Positive,2.5625,2.5625,2.9375,4.171875,4.171875,4.265625,2.734375
26d3e6efda2035c0.jpg,woman,belt,wearing,1,eval,non-spatial,Positive,3.25,3.28125,3.4375,3.3906250596046448,2.5,3.265625,3.359375
29faa8b48f111791.jpg,man,cap,wearing,1,calib,non-spatial,Positive,6.59375,6.796875059604645,6.65625,5.703124940395355,4.46875,5.734375,6.296875
879caa754388ec1b.jpg,girl,goggles,wearing,1,eval,non-spatial,Positive,3.34375,3.484375,3.359375,4.28125,2.78125,4.390625,5.0
b15736bdd7914941.jpg,woman,necklace,wearing,1,eval,non-spatial,Positive,5.4375,4.5,5.359375,5.234375,3.5,5.25,6.546875
810a5ed9f3f17d89.jpg,woman,glasses,wearing,1,eval,non-spatial,Positive,3.90625,6.734374940395355,4.40625,4.546875059604645,4.96875,4.75,5.984375
3b2444d13b3b30e1.jpg,man,tie,wearing,1,calib,non-spatial,Positive,5.015625,2.390625,5.03125,5.34375,2.46875,5.343749940395355,5.109375
cacc2f4eae5232bf.jpg,man,sunglasses,wearing,1,calib,non-spatial,Positive,0.84375,0.0,0.84375,0.25,0.0,0.25,-0.046875
66f190cca20533ed.jpg,man,sun hat,wearing,1,eval,non-spatial,Positive,2.515625,2.515625,2.375,1.625,1.625,1.515625,3.703125
5502a35f0f5ef825.jpg,man,jeans,wearing,1,eval,non-spatial,Positive,0.5156251192092896,-1.0624999403953552,-0.7499998807907104,3.609375,2.171875,3.1874999403953552,-1.8437498807907104
51e6ff8c0af98410.jpg,woman,dangling earrings,wearing,1,eval,non-spatial,Positive,3.171875,0.640625,3.171875,4.624999940395355,0.625,4.609375,4.53125
42c05e6f790f4ef6.jpg,man,purple shirt,wearing,1,eval,non-spatial,Positive,6.234375,6.234375,6.671875,5.343750059604645,5.343750059604645,5.046875,5.984375
0ca56558107bdae5.jpg,woman,hat,wearing,1,eval,non-spatial,Positive,4.671875,5.5625,4.921875,6.578125,3.921875,6.4375,3.5
4b7fec19dc4a59c8.jpg,man,swim cap,wearing,1,calib,non-spatial,Positive,1.9531248807907104,2.0000001192092896,1.9375001192092896,4.937500059604645,3.921875,4.906249940395355,3.875
09e094375efab7fe.jpg,woman,head scarf,wearing,1,calib,non-spatial,Positive,4.984375,4.453125,5.015624940395355,2.9375,2.765625,3.03125,4.375
df051a0847309c44.jpg,man,black hat,wearing,1,eval,non-spatial,Positive,0.265625,0.265625,0.34375,1.625,1.625,1.6875,0.28125
43ec4aa29ee2b16a.jpg,man,jacket,wearing,1,eval,non-spatial,Positive,2.359375,4.515625,2.953125,3.1562500596046448,3.828125,3.5468749403953552,4.09375
2635637b838c6355.jpg,woman,black lace dress,wearing,1,calib,non-spatial,Positive,0.96875,1.765625,0.828125,2.0625,3.109375,2.09375,4.265625
6a6018122172653c.jpg,person,red jacket,wearing,1,eval,non-spatial,Opposite,3.5,3.265625,3.46875,2.4687500596046448,2.171875,2.46875,3.875
a8d7f65b1f6c2b76.jpg,woman,green,wearing,1,eval,non-spatial,Positive,7.9375,0.0,7.96875,1.78125,1.1920928955078125e-07,1.8125,5.09375
96454288fb7fe59d.jpg,man,suit,wearing,1,eval,non-spatial,Positive,-1.5625,2.0468749403953552,-1.75,2.1875,4.203125,2.390625,2.96875
1519b2618048f525.jpg,man,sunglasses,wearing,1,eval,non-spatial,Positive,5.828125,6.46875,5.828125,5.078125059604645,4.453125,5.078125059604645,6.078125
673cc9eb412dcb63.jpg,woman,green hat,wearing,1,calib,non-spatial,Positive,4.640625,4.625,4.71875,4.15625,3.671875,4.234375,3.484375
1250a079d3fbd919.jpg,woman,black shirt,wearing,1,calib,non-spatial,Opposite,0.96875,2.4375,1.078125,3.1875,2.84375,3.140625,1.546875
38136306a3600d6f.jpg,man,hat,wearing,1,eval,non-spatial,Positive,5.53125,5.640625,5.828125,4.718749940395355,4.140625,4.781250059604645,5.25
e42ce843c6e48119.jpg,woman,jacket,wearing,1,eval,non-spatial,Positive,1.5625,1.5312500596046448,1.59375,1.1249999403953552,0.8749999403953552,1.0312499403953552,0.9843750596046448
94c53be316c9a02e.jpg,man,black tank top,wearing,1,calib,non-spatial,Positive,2.703125,1.90625,2.71875,3.984375,3.890625,4.03125,3.015625
390cce601a67389a.jpg,woman,swim cap,wearing,1,eval,non-spatial,Positive,1.765625,2.40625,1.546875,4.28125,4.359375,3.734375,4.8125
fbde77a07ece0cc0.jpg,woman,wedding dress,wearing,1,calib,non-spatial,Positive,5.531249940395355,5.531249940395355,5.8125,5.312499940395355,5.312499940395355,4.90625,5.921875
91beb1e150bee50c.jpg,man,hard hat,wearing,1,eval,non-spatial,Positive,5.046875,3.15625,5.25,5.046875,0.515625,5.078125059604645,5.453125
aaf5b5b51d27d3a2.jpg,person,red shirt,wearing,1,eval,non-spatial,Positive,5.65625,3.0,5.65625,3.96875,2.171875,3.71875,2.734375
ed39ece290eabd5d.jpg,person,helmet,wearing,1,eval,non-spatial,Positive,3.71875,3.71875,3.65625,4.359375,4.359375,4.1875,6.296875
7465f120066a02cd.jpg,woman,red shoe,wearing,1,eval,non-spatial,Positive,0.046875,0.0,0.0625,0.23437505960464478,0.046875,0.23437505960464478,-0.046875
e8ed4fb8d2ff2258.jpg,man,fedora,wearing,1,eval,non-spatial,Positive,2.9375,3.453125,2.46875,4.828125,3.796875,4.671875,2.15625
af76f0576cc7dbd4.jpg,woman,pink coat,wearing,1,calib,non-spatial,Positive,1.5937498807907104,2.7343749403953552,2.53125,2.171875,1.640625,2.5781249403953552,3.453125
561f1cadde8c0725.jpg,woman,sunglasses,wearing,1,eval,non-spatial,Positive,6.34375,7.078125,6.1875,4.468750298023224,4.859375178813934,4.468750238418579,6.515625
81eab2350699a82e.jpg,man,tie,wearing,1,eval,non-spatial,Positive,4.953125,2.390625,4.968750059604645,5.015625,3.671875,5.015625,5.703125
a02435a31346db04.jpg,man,top hat,wearing,1,eval,non-spatial,Positive,5.6875,3.0312498807907104,5.546875,5.359375,2.265625,5.265625,4.828125
4c74600e9138e5d8.jpg,woman,glasses,wearing,1,calib,non-spatial,Positive,1.546875,-0.53125,1.8281249403953552,1.90625,-0.375,2.078125,2.046875
115bec3d6d7f09f2.jpg,woman,shorts,wearing,1,eval,non-spatial,Positive,1.40625,0.3125,1.328125,3.78125,4.265625,3.875,4.75
9b1b545868d185b4.jpg,girl,purple dress,wearing,1,eval,non-spatial,Positive,1.9375,0.765625,2.328125,3.8125,2.765625,3.921875,6.0625
5bcc87c13b42e844.jpg,girl,pink clothing,wearing,1,eval,non-spatial,Positive,2.375,0.140625,2.0625,3.90625,1.515625,3.3281250596046448,6.171875
a2e9e0465112b0e2.jpg,man,hat,wearing,1,eval,non-spatial,Positive,4.1875,4.859375,4.234375,4.578125,3.609375,4.640625,4.15625
922f5338ce970728.jpg,woman,blue scarf,wearing,1,calib,non-spatial,Positive,-1.1718749403953552,-1.609375,-1.640625,-0.59375,-0.78125,-0.78125,-0.5625
4ee8d73a64ba1853.jpg,woman,pink shirt,wearing,1,calib,non-spatial,Positive,0.40625,2.40625,0.4375,4.28125,3.3125,4.203125,3.296875
3e49a1c1b227ea28.jpg,person,white top,wearing,1,eval,non-spatial,Positive,0.84375,0.578125,1.90625,3.171875,3.625,3.7500000596046448,2.40625
70f4fa357528a5d3.jpg,woman,headset,wearing,1,calib,non-spatial,Positive,4.59375,5.453125,4.859375,4.187499940395355,3.734375,4.34375,4.46875
106c8de22ed8d1d4.jpg,man,chef's uniform,wearing,1,eval,non-spatial,Positive,7.281250059604645,7.453125059604645,7.093750059604645,5.96875,6.109375,5.65625,6.609375
227d9e3550c9ec57.jpg,woman,purse,wearing,1,eval,non-spatial,Positive,2.0625,1.078125,1.78125,3.6875,3.328125,3.78125,3.40625
9c39a9f507ee1787.jpg,woman,high heels,wearing,1,eval,non-spatial,Positive,5.171875,4.531249940395355,5.0,4.734375,3.8906249403953552,4.75,5.3125
60854ae38aa4b07c.jpg,woman,red high heels,wearing,1,eval,non-spatial,Positive,4.640625,5.015625,5.671875,4.09375,4.5625,4.890625,6.046875
20b92c77c1b03b11.jpg,woman,floral dress,wearing,1,eval,non-spatial,Positive,3.59375,4.65625,3.375,4.343750059604645,4.03125,4.21875,4.1875
d7c4f4dcc1207ef1.jpg,man,soccer ball,wearing,1,eval,non-spatial,Opposite,3.796875,0.515625,3.625,0.015625,-0.078125,0.03124988079071045,5.1875
b5be42aef68ebf08.jpg,man,hat,wearing,1,eval,non-spatial,Positive,9.046875,8.3125,9.203125,5.515625,4.359375,5.734375,6.640625
8105247aae5f048c.jpg,man,gloves,wearing,1,eval,non-spatial,Positive,6.0,2.296875,6.0,4.25,2.8437499403953552,4.125,4.34375
a96f938d1ed1fdc5.jpg,man,shorts,wearing,1,eval,non-spatial,Positive,0.75,2.15625,0.359375,4.140624940395355,5.25,4.062499940395355,4.34375
68624a5135fb2f39.jpg,man,red tie,wearing,1,calib,non-spatial,Positive,2.109375,-0.890625,2.078125,4.484375059604645,1.9687498807907104,4.468750059604645,0.4375
15e2134bf1363429.jpg,person,jeans,wearing,1,calib,non-spatial,Positive,2.90625,0.84375,2.71875,2.921875,3.0625,3.03125,4.859375
4caa7f161916628e.jpg,man,brown sweater,wearing,1,eval,non-spatial,Positive,0.609375,1.859375,0.96875,3.90625,3.546875,3.953125,1.078125
8adaad8fefce4d9b.jpg,man,yellow tie,wearing,1,eval,non-spatial,Positive,6.015625,0.734375,6.21875,4.140625,2.6875,4.15625,5.28125
76f8fdd48b7ff734.jpg,man,blue shirt,wearing,1,calib,non-spatial,Positive,3.15625,3.953125,3.3125,3.765625,3.875,3.59375,4.78125
1e9c75745b953123.jpg,man,orange hat,wearing,1,calib,non-spatial,Opposite,5.265625,4.109375059604645,5.34375,4.765625,3.578125,4.734375059604645,3.203125
f7f83ef0ae3406b2.jpg,woman,bikini,wearing,1,eval,non-spatial,Positive,0.875,1.90625,1.031250238418579,3.828125,4.1875,3.7968750596046448,5.015625
fa5e9d6dc2185614.jpg,woman,skirt,wearing,1,calib,non-spatial,Positive,3.75,5.203125,3.4218749403953552,2.875,3.921875,2.9531250596046448,4.109375
21bf3a99e1062d37.jpg,man,cowboy hat,wearing,1,eval,non-spatial,Positive,5.21875,7.1875,6.046875,5.03125,5.3125,5.28125,4.59375
9bed0e9513710c7b.jpg,man,suit,wearing,1,calib,non-spatial,Positive,1.671875,2.3281250596046448,2.015625,4.40625,4.015625,4.5625,1.765625
f9bbc488119907a5.jpg,man,helmet,wearing,1,calib,non-spatial,Positive,4.828125,4.5,5.015625,4.531249940395355,4.3125,4.703125059604645,5.90625
5635c9b530f89131.jpg,man,flower,wearing,1,eval,non-spatial,Positive,3.0,3.953125,2.90625,0.671875,1.140625,0.6875,6.109375
cfe604ed92fd4229.jpg,man,suit,wearing,1,calib,non-spatial,Positive,3.3906250596046448,3.3906250596046448,3.3125,4.984375,4.984375,4.984375,4.203125
711fbfa40b208b59.jpg,man,camouflage clothing,wearing,1,eval,non-spatial,Positive,4.890625,3.921875,4.859375,4.65625,3.4375,4.46875,7.640625
ae3dd169da01729f.jpg,man,glasses,wearing,1,calib,non-spatial,Positive,4.5000001192092896,6.34375,4.46875,3.203125,3.4218750596046448,3.21875,6.46875
4925ad38f1167993.jpg,man,military uniform,wearing,1,eval,non-spatial,Positive,4.484375,4.484375,4.562500059604645,2.3750000596046448,2.3750000596046448,2.3437499403953552,3.9375
09625dc24eb205b4.jpg,man,shirt,wearing,1,eval,non-spatial,Positive,1.046875,1.046875,1.1875,2.1875,2.1875,2.125,3.671875
61362bfc3e9f61c1.jpg,woman,black,wearing,1,eval,non-spatial,Positive,0.796875,3.125,4.03125,0.828125,0.90625,1.1875,4.453125
383ffb16d582355d.jpg,man,glasses,wearing,1,eval,non-spatial,Positive,4.6718748807907104,4.25,4.8125,4.359375,2.265625,4.578125059604645,6.515625
cef4977e5f34377b.jpg,man,hat,wearing,1,eval,non-spatial,Positive,5.734375,5.734375,5.890625,5.031249940395355,5.031249940395355,5.171874940395355,5.625
8823286afacc9898.jpg,woman,sunglasses,wearing,1,eval,non-spatial,Opposite,4.34375,4.468750059604645,4.40625,3.9999999403953552,2.921875,4.031250059604645,5.296875
dca4384cbb60e052.jpg,man,flower,wearing,1,calib,non-spatial,Positive,7.59375,4.812499940395355,7.640625,3.7656249403953552,3.3125,3.765625,5.546875
e0d9b46ea2950a9d.jpg,man,jacket,wearing,1,eval,non-spatial,Positive,4.9375,6.4375,4.96875,5.0625,3.546875,4.71875,5.609375
ecc5148293fb7014.jpg,man,fancy clothes,wearing,1,calib,non-spatial,Positive,0.0,0.0,0.0,0.0,0.0,0.0,-2.3125
fcc7a64a32ff820c.jpg,person,red tights,wearing,1,eval,non-spatial,Positive,1.015625,-0.59375,1.1562498807907104,2.03125,0.828125,2.140625,3.125
d5a1e51d937f330f.jpg,man,helmet,wearing,1,calib,non-spatial,Opposite,4.609375,5.578125,4.65625,2.3437500596046448,2.84375,2.34375,5.6875
56136a5dd78b5454.jpg,man,helmet,wearing,1,eval,non-spatial,Positive,3.515625,4.921875,3.390625,4.640625,4.5625,4.734374940395355,4.03125
84930606ad9bc457.jpg,woman,white dress,wearing,1,eval,non-spatial,Positive,-0.015625,1.015625,-0.21875,1.3124998807907104,3.109375,1.453125,2.78125
b2e355c7a82ce546.jpg,woman,green shirt,wearing,1,eval,non-spatial,Positive,5.609375059604645,5.609375059604645,5.828125,5.6875,5.6875,5.875,4.625
cae06c543974920a.jpg,jockey,gray jacket,wearing,1,eval,non-spatial,Positive,2.078125,2.796875,3.046875,4.0,3.53125,4.09375,3.625
4d55c519a24906d3.jpg,man,cowboy hat,wearing,1,eval,non-spatial,Positive,1.8125,1.484375,1.78125,1.515625,1.40625,1.4999998807907104,3.453125
508252750223d78f.jpg,woman,bowtie,wearing,1,eval,non-spatial,Positive,1.9375,3.59375,1.90625,4.3125,3.875,4.296875059604645,1.640625
cecebfac91ae2c38.jpg,man,hat,wearing,1,eval,non-spatial,Positive,6.203125,6.203125,6.3125,5.21875,5.21875,5.234375,4.0625
8302f7352b501bc4.jpg,woman,red dress,wearing,1,eval,non-spatial,Positive,2.4531251192092896,4.390625,2.96875,3.046875,4.203125,3.28125,4.265625
6a6881aefff9ad58.jpg,man,glasses,wearing,1,eval,non-spatial,Positive,3.5312501192092896,5.765625,3.328125,2.109375,2.9687500596046448,1.921875,5.359375
218a7e0c84466325.jpg,people,helmets,wearing,1,eval,non-spatial,Positive,2.0625,2.0625,1.84375,1.671875,1.671875,1.703125,6.578125
74f60e61ddeb2346.jpg,woman,silver swim cap,wearing,1,eval,non-spatial,Positive,3.484375,4.25,3.4999999403953552,3.875,4.21875,3.84375,4.3125
fc9221e13d8ebee1.jpg,woman,black skirt,wearing,1,calib,non-spatial,Positive,1.390625,1.640625,1.734375,4.90625,3.7499999403953552,5.343749940395355,3.5625
894e4bc127342011.jpg,man,glasses,wearing,1,calib,non-spatial,Positive,6.718749940395355,6.59375,6.734375,5.562499940395355,5.046875059604645,5.609375,6.296875
8990927c8bbdf344.jpg,man,ponytail,wearing,1,calib,non-spatial,Positive,3.46875,5.578124940395355,3.484375,4.296874940395355,4.265625,4.218749940395355,4.609375
438f461a5f6d8e7e.jpg,man,race car,wearing,1,eval,non-spatial,Positive,3.2187499403953552,4.015625,3.953125,0.046874940395355225,-0.18750005960464478,-0.18750005960464478,2.78125
aa6c7c9bf1188b05.jpg,man,swim cap,wearing,1,eval,non-spatial,Positive,0.078125,-0.140625,0.0625,1.15625,-0.484375,1.1406250596046448,0.15625
41610b3b53176620.jpg,woman,green shirt,wearing,1,calib,non-spatial,Positive,-2.3281248807907104,1.5781251192092896,-2.0781248807907104,0.46875,2.5,0.890625,1.8437501192092896
00575b9132bb3746.jpg,man,helmet,wearing,1,eval,non-spatial,Positive,2.1875,3.984375,2.1875,1.796875,3.25,1.8437500596046448,4.03125
e653bcd0d994c49c.jpg,man,hat,wearing,1,calib,non-spatial,Positive,0.390625,2.5,0.171875,1.328125,2.578125,1.171875,3.8125
79585e8be9df5c22.jpg,man with the camera,headphones,wearing,1,eval,non-spatial,Opposite,1.046875,1.0468749403953552,1.0312499403953552,2.34375,1.9843750596046448,2.3125,1.75
bf671231fd9e7070.jpg,man,glasses,wearing,1,eval,non-spatial,Positive,4.46875,5.03125,4.328125,3.3593750596046448,3.125,3.4218749403953552,4.328125
4f3ea0b2bc75000c.jpg,man,roller skates,wearing,1,eval,non-spatial,Positive,3.640625,0.453125,3.6093750596046448,3.6250000596046448,0.3125,3.609375,3.015625
cf2d9403b6aabe42.jpg,man,red strap,wearing,1,calib,non-spatial,Positive,3.453125,1.2031249403953552,3.65625,2.0468748807907104,1.4218748807907104,2.1249998807907104,1.78125
c0dea6f5a9da743e.jpg,woman,blue shirt,wearing,1,calib,non-spatial,Positive,0.15625,-0.203125,1.015625,4.140625,2.671875,4.578125059604645,3.484375
f19ecb261dd1a702.jpg,man,blue tent,wearing,1,eval,non-spatial,Positive,1.015625,4.375,4.25,0.1875,1.09375,1.1875,5.6875
3fd61b93eb10b236.jpg,person,glasses,wearing,1,eval,non-spatial,Positive,5.984375,2.171875,6.0625,4.375000059604645,2.3437501192092896,4.46875,6.109375
0f5c46b60af6a324.jpg,girl,sandals,wearing,1,eval,non-spatial,Positive,4.34375,1.71875,4.328125,2.5937499403953552,1.328125,2.609375,4.46875
1fe277f5abfc7d74.jpg,woman,tiara,wearing,1,eval,non-spatial,Positive,1.171875,1.640625,0.796875,3.296875,1.7343751192092896,3.09375,2.65625
ae4580cd106bb09e.jpg,woman,black,wearing,1,eval,non-spatial,Positive,0.828125,0.75,0.75,1.0625,0.8125,1.125,4.515625
d00e6b4237dc5111.jpg,woman,black vest,wearing,1,calib,non-spatial,Positive,1.0781248807907104,2.046875,0.828125,3.0,2.5781251192092896,2.921875,3.015625
8bd8604e0da78098.jpg,woman,yellow top,wearing,1,eval,non-spatial,Opposite,-0.640625,3.203125,-0.421875,3.515625,5.171875,3.703125,1.375
2c209664cc9be9e6.jpg,man,protective helmet,wearing,1,eval,non-spatial,Positive,4.8281251192092896,4.703125,4.8593748807907104,1.0625,0.921875,1.09375,2.953125
561fe7f628410a18.jpg,woman,black shirt,wearing,1,calib,non-spatial,Positive,0.34375,4.3125,0.859375,2.1874999403953552,2.796875,2.71875,2.875
2117bc938d9d9ea4.jpg,person,microphone,wearing,1,eval,non-spatial,Positive,0.39062488079071045,0.6093748807907104,0.8906248807907104,3.3749999403953552,0.375,3.453125,1.9218748807907104
d7311f959251527d.jpg,person,roller skates,wearing,1,calib,non-spatial,Positive,2.4062500596046448,0.21875,2.5312499403953552,3.5625,2.671875,3.75,3.015625
6e8bd110b49ef26b.jpg,woman,visor,wearing,1,eval,non-spatial,Positive,3.1406250596046448,3.9375,3.15625,3.171875,2.125,3.1875,3.71875
3a445d61763c1234.jpg,man,glasses,wearing,1,eval,non-spatial,Positive,6.843749940395355,7.734375,6.671875,4.359375059604645,4.328124940395355,4.484375,6.390625
70f4fa357528a5d3.jpg,woman,microphone,wearing,1,calib,non-spatial,Positive,3.09375,1.28125,3.109375,4.171874940395355,1.640625,4.171875,5.703125
73dee0f201062631.jpg,man,glasses,wearing,1,eval,non-spatial,Positive,5.921875,6.28125,5.687500059604645,4.359375,3.7187500596046448,4.296875,6.0
ca3ef34d7304dd6c.jpg,woman,green heels,wearing,1,eval,non-spatial,Random,0.921875,-0.421875,0.9375000596046448,3.2968751192092896,-0.28124988079071045,3.2968751192092896,0.71875
63e2c41f873864a3.jpg,girl,dress,wearing,1,calib,non-spatial,Positive,0.609375,0.71875,0.40625,2.40625,2.453125,2.1875,2.84375
3f4d12195722201c.jpg,man,glasses,wearing,1,calib,non-spatial,Positive,0.671875,0.3749999403953552,0.671875,1.625,0.6562499403953552,1.6249999403953552,0.875
a6a954a213816783.jpg,woman,miniskirt,wearing,1,eval,non-spatial,Positive,-0.9687499403953552,1.1718749403953552,-0.7343751788139343,3.015625,2.328125,3.09375,0.9531249403953552
7a3df8b7ff0fa4b4.jpg,woman,dress,wearing,1,calib,non-spatial,Positive,6.09375,6.359375,5.828125,5.234375,5.359375,5.015625,5.328125
429a17e931a48e84.jpg,girl,orange dress,wearing,1,calib,non-spatial,Positive,4.046875,4.046875,4.015625,3.171875,3.171875,3.203125,2.265625
a8c01f09da2657bd.jpg,man,helmet,wearing,1,calib,non-spatial,Positive,1.265625,3.078125,1.359375,0.65625,2.6406250596046448,0.78125,2.8125
ea1d27e168a16bcd.jpg,woman,hat,wearing,1,eval,non-spatial,Positive,7.625,6.890625,7.53125,3.4375000596046448,1.78125,3.40625,6.5
21d49b0df09b3757.jpg,man,glasses,wearing,1,eval,non-spatial,Positive,3.78125,4.59375,3.78125,4.28125,4.265625,4.34375,5.28125
ca3ef34d7304dd6c.jpg,woman,miniskirt,wearing,1,eval,non-spatial,Positive,0.859375,-0.328125,0.625,3.234375,2.40625,3.4531249403953552,1.921875
9a716890c5e81744.jpg,man,suit,wearing,1,eval,non-spatial,Positive,5.062500059604645,5.062500059604645,5.046875059604645,3.640625,3.640625,3.5468749403953552,5.875
1de38c170bce1b3c.jpg,man,suit,wearing,1,eval,non-spatial,Positive,3.609375,3.609375,3.546875,4.000000059604645,4.000000059604645,4.000000059604645,4.34375
ed2fcee42f94162d.jpg,man,helmet,wearing,1,calib,non-spatial,Positive,1.375,3.5781250596046448,1.359375,-0.4062500596046448,1.125,-0.453125,2.734375
1bd0c9a68b41d02c.jpg,man,swim cap,wearing,1,calib,non-spatial,Positive,3.296875,1.1875,3.4375,4.921875,2.34375,5.09375,4.890625
cb3bf3a4c2945191.jpg,man,helmet,wearing,1,eval,non-spatial,Positive,3.2499999403953552,3.625,3.359375,0.59375,0.03125,0.6406250596046448,2.53125
3728914be4a6f601.jpg,person,helmet,wearing,1,eval,non-spatial,Positive,2.984375,3.921875,3.09375,3.9218750596046448,4.15625,3.953125,5.453125
125fd09ae6bccf6a.jpg,woman,yellow swim cap,wearing,1,calib,non-spatial,Positive,0.078125,0.078125,0.078125,0.2812499403953552,0.2812499403953552,0.3124999403953552,-0.984375
6022a450df278025.jpg,person,helmet,wearing,1,calib,non-spatial,Positive,6.843749940395355,6.140625,6.921874940395355,5.484375,4.90625,5.406250059604645,6.328125
d93e3709b373b9eb.jpg,dog,sunglasses,wearing,1,calib,non-spatial,Positive,7.609375,6.5625,7.703125,2.84375,1.921875,2.84375,5.53125
03b9130b70a5adcf.jpg,woman,bra,wearing,1,eval,non-spatial,Positive,-2.3750001192092896,-0.34375,-2.359375,2.2031250596046448,1.53125,2.171875,-0.46875
8618ec6384468b52.jpg,man,helmet,wearing,1,eval,non-spatial,Positive,3.3125,1.828125,3.28125,3.296875,3.328125,3.265625,5.390625
48abd1db27d7de96.jpg,woman,swimsuit,wearing,1,eval,non-spatial,Positive,1.75,1.828125,0.921875,4.000000059604645,4.6875,4.421874940395355,2.796875
23a41085bee808f6.jpg,woman in black leggings,necklace,wearing,1,eval,non-spatial,Positive,5.4375,4.65625,5.4375,3.546875,3.125,3.59375,5.84375
a6a954a213816783.jpg,woman,black miniskirt,wearing,1,eval,non-spatial,Opposite,2.015625,1.78125,2.171875,3.1875,2.1718749403953552,3.3125,2.765625
3a18c41d6a250c1a.jpg,woman,glasses,wearing,1,eval,non-spatial,Random,4.4375,4.171874940395355,4.484375,5.09375,4.484375,5.109375059604645,4.625
