image_id,s,o,r,label,split,family,qtype,d_id:s,d_id:o,d_id:so,d_inv:s,d_inv:o,d_inv:so,a_orig
8cf429a0d52fdb0e.jpg,man,ladder,holding,0,calib,non-spatial,Positive,-1.6875,1.3124999403953552,1.21875,-0.578125,1.40625,1.390625,2.1875
d672a62768a6c629.jpg,man,bicycle,riding,0,calib,non-spatial,Opposite,4.078125,2.03125,4.1875,2.4375,1.796875,2.46875,4.1875
f8ca4926b5b4ef8b.jpg,man,drums,playing,1,eval,non-spatial,Positive,2.8125,0.75,1.9687498807907104,3.609375,1.859375,3.015625,3.859375
ecb9d4f10c69569d.jpg,man,jeans,wearing,1,eval,non-spatial,Positive,-2.015625,0.0,-2.015625,-1.0625000596046448,0.0,-1.0625000596046448,-2.203125
2e9721f274303090.jpg,person,bag,holding,1,eval,non-spatial,Positive,3.453125,1.046875,2.203125,4.234375,1.875,3.953125,7.421875
56136a5dd78b5454.jpg,person,bicycle,riding,1,eval,non-spatial,Opposite,5.1875,2.25,6.390625,5.578125,3.5625,5.562500059604645,7.6875
3034bfb0f7cefcb7.jpg,person,necklace,playing,1,eval,non-spatial,Positive,6.0,6.0,6.140625,0.5468749403953552,0.5468749403953552,0.4687500596046448,5.953125
9a716890c5e81744.jpg,woman,black dress,wearing,0,eval,non-spatial,Opposite,3.546875,3.546875,3.59375,4.359375,4.359375,4.4375,3.828125
c43d8e515688b759.jpg,man,camera,holding,0,eval,non-spatial,Opposite,1.015625,-0.15625,1.125,-0.59375,-0.203125,-0.515625,3.953125
a5b2ac4f2041db39.jpg,man,small tricycle,riding,0,eval,non-spatial,Opposite,0.4374999403953552,2.84375,2.703125,-0.14062494039535522,0.21875005960464478,0.453125,1.21875
067e21aeda713b53.jpg,person,violin,playing,1,eval,non-spatial,Positive,3.9687499403953552,0.296875,4.109375,3.21875,2.3906251192092896,3.25,3.796875
1f7c714c88527e6b.jpg,man,shirt,wearing,1,calib,non-spatial,Positive,2.9999999403953552,3.109375,3.1093749403953552,1.921875,1.984375,2.0625000596046448,3.6875
894ea4d95293e3ac.jpg,woman,baby,holding,1,calib,non-spatial,Positive,2.90625,1.703125,2.9375,1.96875,1.328125,1.921875,2.828125
ed2fcee42f94162d.jpg,man,skateboard,riding,1,calib,non-spatial,Positive,1.625,3.3125,4.296875,0.8125,0.875,1.390625,5.640625
1f7c30f0c24fda91.jpg,man,banjo,playing,1,eval,non-spatial,Positive,0.65625,2.828125,3.203125,1.0156251192092896,2.640625,3.234375,1.4375
a6fba3d8e01d2219.jpg,woman,glasses,wearing,0,eval,non-spatial,Opposite,4.078125,4.078125,4.15625,3.40625,3.40625,3.328125,5.609375
34da64f7fecdfa2a.jpg,people,dogs,holding,0,calib,non-spatial,Opposite,0.171875,0.453125,-0.140625,0.90625,0.203125,-0.171875,4.6875
d0ffc5d3a209d1f0.jpg,man,bicycle,riding,0,eval,non-spatial,Opposite,0.234375,1.21875,1.8125,5.843750059604645,5.609375059604645,5.75,1.96875
1f7c30f0c24fda91.jpg,person,guitar,playing,1,eval,non-spatial,Positive,-4.296875,-5.296875,1.140625,0.5625001192092896,-0.328125,1.46875,-1.078125
86463a5a7dcb1a69.jpg,man,cowboy hat,wearing,1,calib,non-spatial,Positive,3.109375,4.1875,3.203125,5.859375,4.390625,5.90625,4.90625
60f414af039ebc6e.jpg,person,fishing rod,holding,1,calib,non-spatial,Positive,1.578125,5.90625,3.046875,2.625,2.40625,3.3281249403953552,5.125
8823286afacc9898.jpg,person,bicycle with two wheels,riding,1,eval,non-spatial,Positive,-0.578125,1.984375,-0.375,1.78125,2.828125,1.515625,1.546875
d199144d2c868f25.jpg,girl,brass instrument,playing,1,eval,non-spatial,Opposite,6.4375,6.453124940395355,7.4687498807907104,6.3125,6.421875,6.84375,5.46875
1f0c0b509013b719.jpg,woman,revealing top,wearing,0,eval,non-spatial,Opposite,2.1875,2.625,2.109375,3.2031250596046448,4.140625,3.1875,4.5625
f6fec6257ff0adca.jpg,easter bunny toy,colorful egg,holding,0,eval,non-spatial,Opposite,7.124999940395355,7.28125,7.328124940395355,4.46875,3.21875,4.5625,6.390625
9c9d7f518c96cad9.jpg,person,horse,riding,0,eval,non-spatial,Opposite,-0.609375,0.5312500596046448,0.421875,-0.20312505960464478,-0.3750000596046448,-0.0625,-0.015625
173eda5586f0dc07.jpg,girl,accordion,playing,1,eval,non-spatial,Positive,6.6249998807907104,5.421875,6.765625,3.96875,4.078125,3.9218750596046448,4.671875
295a7f2d76bcccb2.jpg,man,cowboy hat,wearing,1,eval,non-spatial,Positive,-1.390625,0.84375,-1.359375,1.328125,2.5,1.6875,3.546875
51e462fdaa1bbd48.jpg,man,baseball glove,holding,1,calib,non-spatial,Positive,0.265625,1.671875,1.671875,0.796875,2.1562498807907104,2.1406251192092896,4.96875
2be6ab51b1f3621b.jpg,people,segways,riding,1,eval,non-spatial,Positive,-0.10937494039535522,0.17187505960464478,0.5937500596046448,0.84375,0.4374999403953552,0.421875,0.9687500596046448
4043197c1365a336.jpg,man,ping pong,playing,1,calib,non-spatial,Opposite,3.390625,0.859375,3.390625,2.375,0.6875,2.375,5.515625
1a17241c6f0e6642.jpg,woman,roller skates,wearing,0,eval,non-spatial,Positive,1.578125,0.15625,1.78125,3.7031250596046448,0.171875,3.671875,4.28125
b7a27e5c85498f67.jpg,person,bowling ball,holding,0,calib,non-spatial,Positive,-0.453125,-0.25,-0.8125,-0.2968750596046448,-0.109375,-0.34375,0.234375
8fbab56fe49c05a2.jpg,man,motorcycle,riding,0,calib,non-spatial,Opposite,2.046875,2.734375,2.390625,1.3749999403953552,1.796875,1.765625,5.171875
ed0147f94eaf2efd.jpg,man,short cut lawn,playing,1,eval,non-spatial,Opposite,1.71875,-0.171875,1.375,0.9218748807907104,0.21875,1.359375,2.640625
bc37ccba2857d1e7.jpg,man,headphones,wearing,1,calib,non-spatial,Positive,6.359375059604645,6.1875,6.593750059604645,3.34375,2.5,3.484375,5.859375
9d94d83310780c6f.jpg,woman,racket,holding,1,eval,non-spatial,Positive,2.96875,2.1875,5.3125,4.562500059604645,1.375000238418579,4.515625059604645,6.40625
ce696a0b196b8e36.jpg,person,motorcycle,riding,1,calib,non-spatial,Positive,-2.078125,-6.34375,-1.640625,-0.390625,-0.53125,0.078125,-3.3125
9d79a3329d8a5e44.jpg,dog,tennis ball,playing,1,eval,non-spatial,Positive,5.15625,5.125,5.15625,4.125,3.21875,4.1249998807907104,4.0
f2982de44f9ba275.jpg,batter,baseball glove,wearing,0,calib,non-spatial,Positive,-1.109375,0.546875,2.0937500596046448,-1.2812500596046448,-0.671875,-1.3125000596046448,2.75
0fe12f551f900aca.jpg,medical professionals,medical tools,holding,0,eval,non-spatial,Opposite,0.859375,2.078125,1.25,0.34375,0.28125,0.875,7.0
749d4f4298609255.jpg,man,motorcycle,riding,0,calib,non-spatial,Opposite,0.640625,-0.703125,0.421875,4.4062498807907104,4.53125,4.1718748807907104,3.34375
3034bfb0f7cefcb7.jpg,person,flute,playing,1,eval,non-spatial,Positive,5.9375,5.9375,6.015625,3.84375,3.84375,3.921875,5.09375
582be29db5b1a39d.jpg,woman,fedora,wearing,1,eval,non-spatial,Positive,4.593750059604645,5.171875,4.140624940395355,4.15625,3.84375,3.90625,3.703125
a2ead0b3c35a18bd.jpg,man,microphone,holding,1,calib,non-spatial,Positive,4.312500059604645,3.4375,4.21875,2.1718749403953552,1.8750000596046448,2.1406250596046448,3.390625
83ad1edb154a2106.jpg,child,bicycle,riding,1,eval,non-spatial,Positive,1.265625,3.03125,3.15625,-0.015625,-0.046875,-0.125,2.75
ba9cb8884bf69279.jpg,man,drum,playing,1,eval,non-spatial,Opposite,-0.953125,-0.8125,-0.453125,-0.625,-0.625,-0.015625,2.546875
a0da01a93a6f51bf.jpg,umpire,baseball glove,wearing,0,eval,non-spatial,Opposite,-0.5625,0.25,-0.20312494039535522,0.3281249403953552,-0.15625,0.18750005960464478,0.765625
b053b1f12641af60.jpg,woman,wine glass,holding,0,calib,non-spatial,Positive,-0.3125000596046448,-0.046875059604644775,-0.4687500596046448,-0.015624940395355225,0.0,0.062499940395355225,0.5624999403953552
762a0af3ba694ae9.jpg,people,van,riding,0,calib,non-spatial,Opposite,0.015625,0.75,0.78125,0.015625,0.6875000596046448,0.6875,2.203125
0a3873442ad329c2.jpg,man,piano,playing,1,eval,non-spatial,Positive,6.453125,5.140625,7.390625,4.578125,4.765625,4.625,6.3125
bb38e87f8edff17e.jpg,man,accordion,wearing,1,eval,non-spatial,Positive,4.515625,5.859375,4.5625,1.9218749403953552,1.9843750596046448,1.9843750596046448,3.671875
c7a6a5f2a8f674ce.jpg,man,rugby ball,holding,1,eval,non-spatial,Positive,3.546875,4.53125,3.609375,2.1406249403953552,2.28125,2.25,4.28125
2b2bc6125f83ff18.jpg,person,whale,riding,1,eval,non-spatial,Positive,0.40625,4.921875,2.890625,0.6093749403953552,1.3437499403953552,0.9374999403953552,1.421875
a5659ba44eaf480d.jpg,men,basketball,playing,1,eval,non-spatial,Positive,0.921875,2.8750000596046448,1.796875,0.90625,1.703125,1.296875,3.28125
114d6b81e7b1fa08.jpg,kids,martial arts uniforms,wearing,0,calib,non-spatial,Opposite,0.59375,1.3125,6.015625,1.0625,1.0,4.218749940395355,6.921875
c149c16556ee5d81.jpg,person,wok,holding,0,eval,non-spatial,Positive,0.78125,-0.046875,0.140625,1.0781249403953552,-0.015625,0.359375,3.65625
98dd164dfd089339.jpg,man,unicycle,riding,0,calib,non-spatial,Positive,-0.015625,-0.3437500596046448,0.28125,0.28125,0.71875,1.171875,0.515625
1e9c75745b953123.jpg,man,trumpet,playing,1,calib,non-spatial,Positive,4.46875,4.375000059604645,4.25,4.0468751192092896,3.546875,3.890625,4.109375
2f8519bef8ae1be2.jpg,man,helmet,wearing,1,calib,non-spatial,Positive,2.2656249403953552,3.34375,2.21875,3.2187499403953552,3.40625,3.21875,2.96875
75af61ac171379a9.jpg,man,paddle,holding,1,calib,non-spatial,Positive,1.453125,0.125,1.4375,2.59375,2.3125,2.578125,2.8125
61b9f3a4db94791b.jpg,man,motorized scooter,riding,1,eval,non-spatial,Positive,-0.5,-0.046875,2.609375,4.374999940395355,3.5937501192092896,4.421875,2.828125
3cf84110ea52ff43.jpg,men,trombones,playing,1,calib,non-spatial,Opposite,-0.234375,-0.078125,0.0,1.21875,1.59375,1.734375,2.390625
93b24942ce3d7bad.jpg,child,swimsuit,wearing,0,calib,non-spatial,Opposite,-2.5,-0.015625,-2.625,-1.1249999403953552,-0.10937494039535522,-1.8593749403953552,2.453125
2c209664cc9be9e6.jpg,man,woman,holding,0,eval,non-spatial,Random,-0.34375,0.6875,-0.078125,0.7968750596046448,0.84375,0.7968749403953552,1.21875
bf646c5c90dea12c.jpg,woman,bicycle,riding,0,calib,non-spatial,Positive,-0.421875,0.625,0.1875,1.125,0.90625,0.75,3.4375
a75bd3ec4cd51c51.jpg,man,accordion,playing,1,calib,non-spatial,Positive,3.296875,4.0625,3.390625,3.328125,3.53125,2.96875,4.515625
c7133cc36acc887d.jpg,woman,tiara,wearing,1,eval,non-spatial,Positive,4.265625,4.265625,4.296874940395355,3.203125,3.203125,3.2343750596046448,3.625
651488dd9316c839.jpg,boy,weapon,holding,1,calib,non-spatial,Positive,1.828125,3.765625,5.921875059604645,3.109375,2.8125,3.4062499403953552,5.625
b4cb9fc067c1eb00.jpg,man,wave,riding,1,eval,non-spatial,Opposite,0.828125,3.21875,2.859375,1.703125,4.15625,4.015625,5.515625
86fa28d162ee13dc.jpg,man,guitar,playing,1,eval,non-spatial,Positive,6.1875,5.296875,6.8125001192092896,5.890625,6.25,6.25,4.984375
af1efe94dd9f3cfa.jpg,woman,straw hat,wearing,0,eval,non-spatial,Positive,0.6406251192092896,-3.296875,-0.5156250596046448,1.1874999403953552,-1.6406250596046448,1.265625,-1.234375
3244bcda9de87cdf.jpg,large toy box,cardboard house,holding,0,eval,non-spatial,Opposite,2.421875,2.421875,2.2656249403953552,1.390625,1.390625,1.2968749403953552,1.34375
662bf0ac81e57758.jpg,person,horse,riding,0,eval,non-spatial,Positive,0.0,1.3125,1.3125,0.0,1.3125000596046448,1.3125000596046448,0.796875
91ef144b7c8bba2f.jpg,men,guitar,playing,1,calib,non-spatial,Positive,1.1562498807907104,0.28125,1.296875,1.015625,0.625,1.1875,2.984375
f5288d905c37663c.jpg,person,trash can,wearing,1,calib,non-spatial,Opposite,3.2812499403953552,-0.25,2.671875,0.890625,0.265625,1.046875,3.765625
a5b2ac4f2041db39.jpg,person,three-wheeled vehicle,holding,1,eval,non-spatial,Positive,1.734375,4.703125,6.015625,0.53125,1.296875,1.6250000596046448,4.640625
66fb599a59a53707.jpg,person,antique car,riding,1,eval,non-spatial,Opposite,3.3749999403953552,4.125,4.1875,3.046875,3.21875,3.234375,4.03125
90d47269222ec0ab.jpg,person,piano,playing,1,calib,non-spatial,Positive,7.03125,6.65625,7.234375,4.140625,4.109375,4.15625,5.46875
d5d1952f2fce9ab6.jpg,woman,hat,wearing,0,calib,non-spatial,Opposite,-1.296875,-0.15625,-1.359375,0.21875,0.140625,0.234375,-2.609375
118cd0d11952fb69.jpg,man,guitar,holding,0,calib,non-spatial,Positive,-0.515625,-0.39062511920928955,-0.515625,-0.9531249403953552,-0.8593749403953552,-0.8749999403953552,1.546875
83ad1edb154a2106.jpg,man,bicycle,riding,0,eval,non-spatial,Random,0.328125,0.0,0.15625,-0.484375,-0.765625,-0.609375,-1.28125
8b50bca740622ce6.jpg,woman,harp,playing,1,calib,non-spatial,Positive,-0.515625,2.296875,2.3437500596046448,1.328125,2.0624999403953552,2.625,1.921875
4f7930bdc1214e9e.jpg,woman,wedding dress,wearing,1,calib,non-spatial,Positive,2.75,1.75,3.734375,3.3593750596046448,4.046875,3.578125,7.125
086224b8c3266d3e.jpg,person,wok,holding,1,eval,non-spatial,Positive,0.375,2.296875,2.296875,0.15625,1.96875,1.875,1.796875
7c1d922420d9ae86.jpg,person,bicycle,riding,1,eval,non-spatial,Positive,3.796875,1.859375,3.046875,2.390625,1.140625,1.78125,6.484375
200907829e4fbe95.jpg,man,guitar,playing,1,eval,non-spatial,Positive,3.6875,3.40625,3.796875,2.546875,3.25,3.390625,4.03125
25ce96bd10afe1b0.jpg,people,red glasses,wearing,0,eval,non-spatial,Opposite,-1.921875,0.25,-0.359375,1.4375,1.109375,2.0625,1.375
66147ef0d4be0638.jpg,man,model boat,holding,0,eval,non-spatial,Positive,0.453125,0.5625,0.59375,0.09375,0.203125,0.359375,3.265625
5fa0491945756036.jpg,woman,horse,riding,0,eval,non-spatial,Positive,-1.296875,1.09375,1.03125,-0.3437499403953552,-0.09374994039535522,-0.031249940395355225,-0.171875
cfe604ed92fd4229.jpg,man,musical instrument,playing,1,calib,non-spatial,Positive,9.625,3.46875,8.984375,6.90625,3.296875,6.78125,7.921875
8892e718f9108db9.jpg,man,hat,wearing,1,eval,non-spatial,Positive,6.000000059604645,1.171875,5.671875,6.140625059604645,3.3437501192092896,6.09375,5.375
96dd97e7202ab34e.jpg,man,little girl,holding,1,eval,non-spatial,Positive,0.921875,1.40625,0.6875,1.34375,1.46875,1.296875,2.3125
bb0a84b613a098f0.jpg,man,horse,riding,1,calib,non-spatial,Random,-1.6249999403953552,-1.4687499403953552,-1.6249999403953552,0.34375,1.6406250596046448,0.265625,0.4062500596046448
62f5b3b114f74ea8.jpg,woman,harp,playing,1,calib,non-spatial,Positive,3.46875,7.4375,5.000000059604645,2.78125,4.484375,3.2656250596046448,4.375
7cf856f5398d8138.jpg,woman,skull,wearing,0,eval,non-spatial,Opposite,-0.1875,0.0,-0.09375,-0.14062494039535522,-0.10937494039535522,-0.09374994039535522,0.890625
84af25555f7c818b.jpg,person,side of the boat,holding,0,eval,non-spatial,Opposite,2.5,2.5,2.578125,1.515625,1.515625,1.5937500596046448,4.640625
ed39ece290eabd5d.jpg,person,track,riding,1,eval,non-spatial,Positive,-0.390625,-0.828125,1.25,3.890625,3.5625,5.4375,4.5625
800d5e751f4adeb1.jpg,man,accordion,playing,1,calib,non-spatial,Positive,6.25,6.90625,6.546875,4.5625,4.546875,4.765625,3.953125
421a93da4e4152f3.jpg,man,ball cap,wearing,1,eval,non-spatial,Random,3.46875,4.296875,3.46875,3.859375,3.0156248807907104,3.828125,4.78125
0430797dd00cd443.jpg,person,bowling ball,holding,1,calib,non-spatial,Positive,0.9375,0.53125,1.15625,2.09375,0.0,2.0625,1.546875
4125df3dbe46a6af.jpg,person,motorcycle,riding,1,eval,non-spatial,Positive,6.281250059604645,5.125,7.25,5.671875,4.2187498807907104,5.375,6.90625
6cee5cf8a3a9c090.jpg,person,piano,playing,1,calib,non-spatial,Positive,6.765625,9.125,9.015625,4.859375,5.625,5.5625,6.984375
2a5afcdc389ddca3.jpg,person,backpack,wearing,0,calib,non-spatial,Opposite,0.234375,0.328125,0.421875,-0.109375,-1.3125,-1.5,6.4375
af7c6395e7fdbeb5.jpg,man,drink,holding,0,eval,non-spatial,Opposite,-0.203125,-0.53125,-1.125,0.203125,0.0,0.3125,2.984375
0690bd5e0f95ddab.jpg,man,jet ski,riding,1,eval,non-spatial,Positive,-1.03125,-1.171875,-1.1875,0.10937505960464478,-0.671875,-0.625,2.171875
737e7c74b773fa33.jpg,man,roller hockey,playing,1,calib,non-spatial,Opposite,2.96875,1.3125,4.21875,1.4375001192092896,1.40625,2.125,2.71875
fb606f3170d6e48e.jpg,woman,blue jacket,wearing,1,eval,non-spatial,Positive,4.281250059604645,4.281250059604645,4.21875,5.375,5.375,5.359375,4.84375
e7e921cb531a874a.jpg,person,rifle,holding,1,calib,non-spatial,Positive,-0.453125,-0.0625,0.09375,-0.25,0.21875,0.296875,4.234375
94c53be316c9a02e.jpg,man,skateboard,riding,1,calib,non-spatial,Positive,6.984375,1.6875,6.96875,2.171875,1.171875,2.1875,5.546875
5dd747ff8c8178a6.jpg,boy,harp,playing,1,eval,non-spatial,Positive,1.09375,4.828125,4.1562498807907104,1.0,1.875,1.6875,2.171875
c10540cd4f062e0c.jpg,woman,black shirt,wearing,0,eval,non-spatial,Opposite,3.796875,3.796875,3.9375,2.8281249403953552,2.8281249403953552,2.9531250596046448,3.9375
bce4712aedb6eb6b.jpg,person,fish,holding,0,calib,non-spatial,Positive,-0.46875,-0.25,-0.9375000596046448,0.109375,-0.21875,-0.0625,-1.484375
437c6697e0af46b6.jpg,man,dirt bike,riding,1,eval,non-spatial,Opposite,-1.421875,-1.109375,3.1875,5.374999940395355,4.625,5.921875,3.1875
1cd308dd54d1fd90.jpg,man,accordion,playing,1,eval,non-spatial,Positive,6.062499940395355,6.203125,6.015625,3.21875,3.140625,3.3125,5.140625
be67e17ec45f009e.jpg,man,suit,wearing,1,eval,non-spatial,Positive,4.28125,4.578125,4.9375,3.921875,3.8749999403953552,4.406249940395355,4.625
1a08289e9fcda126.jpg,man,mobile phone,holding,1,eval,non-spatial,Positive,2.703125,6.03125,8.46875,2.328125,2.78125,4.34375,7.71875
421a93da4e4152f3.jpg,man,horse,riding,1,eval,non-spatial,Positive,1.015625,5.703125,4.53125,2.0468750596046448,2.34375,2.6093750596046448,4.546875
3e33859ab2167cd4.jpg,person,piano,playing,1,eval,non-spatial,Positive,0.6875,1.625,1.859375,4.984375,6.265625,6.265624940395355,2.59375
c0b0133682bf5fb2.jpg,man,montreal canadians jersey,wearing,0,eval,non-spatial,Opposite,0.5,4.375,4.234375,2.1875,4.6562498807907104,4.6250001192092896,3.171875
8adaad8fefce4d9b.jpg,man,microphone,holding,0,eval,non-spatial,Opposite,-0.046875,-1.78125,-2.374999761581421,0.8750000596046448,-1.2187499403953552,-0.7812500596046448,1.609375
a8c01f09da2657bd.jpg,person,three-wheeled wheelchair,riding,1,calib,non-spatial,Opposite,0.0625,3.8125,3.296875,1.4374998807907104,2.828125,2.4062500596046448,2.734375
51da239e2fc5d489.jpg,person,keyboard,playing,1,eval,non-spatial,Positive,2.828125,0.90625,2.796875,4.3125,3.40625,4.9531251192092896,2.6875
50f99527c1738ca2.jpg,man,striped shirt,wearing,1,calib,non-spatial,Positive,2.796875,3.09375,2.25,4.015625059604645,3.46875,3.71875,3.296875
f24ca937211d91af.jpg,person,hamburger,holding,1,eval,non-spatial,Positive,2.046875,3.40625,5.40625,1.828125,3.546875,4.59375,6.578125
344a9140fb86e57d.jpg,woman,horse,riding,1,eval,non-spatial,Opposite,2.28125,0.140625,0.609375,1.2343749403953552,-0.203125,-0.015625,1.515625
c38ff84151e26deb.jpg,woman wearing black clothes,harp,playing,1,eval,non-spatial,Positive,1.515625,4.5625,4.65625,1.9375000596046448,2.859375,3.3125,4.203125
7588a6de389ac33a.jpg,caterpillar,top hat,wearing,0,eval,non-spatial,Opposite,2.859375,3.984375,3.75,0.40625,0.859375,0.359375,4.5625
148aa1f69209814f.jpg,man,soccer ball,holding,0,eval,non-spatial,Opposite,2.515625,0.59375,2.25,1.6249998807907104,0.9999999403953552,1.4843749403953552,3.234375
395939397d472c3b.jpg,woman,horse,riding,1,calib,non-spatial,Positive,1.484375,0.625,2.875,1.5937500596046448,0.7031249403953552,1.9531250596046448,2.921875
116557a2d9bc5e70.jpg,man,tennis,playing,1,eval,non-spatial,Positive,5.484375,5.8125,5.6875,3.375000238418579,3.421875238418579,2.953125238418579,8.09375
663389d2c9d562d8.jpg,man,helmet,wearing,1,eval,non-spatial,Positive,0.71875,2.375,0.734375,1.9062500596046448,2.484375,1.875,0.875
bb1eb0727b1b8d8e.jpg,man,guitar,holding,1,eval,non-spatial,Positive,1.546875,0.296875,1.828125,4.0625,2.671875,4.265625,2.1875
a202156cdcee0cb1.jpg,people,gondola,riding,1,calib,non-spatial,Opposite,0.703125,0.40625,1.875,1.65625,1.0,2.359375,3.703125
54d94faa73c0a680.jpg,boy,yellow ball,playing,1,calib,non-spatial,Positive,3.1875,1.3125,3.140625,3.234375,1.90625,3.234375,5.421875
dd8a7bf210628fd7.jpg,woman,glasses,wearing,0,eval,non-spatial,Opposite,4.84375,0.421875,6.890625,4.234375,-1.96875,3.7187500596046448,6.3125
c4d079292d390271.jpg,person,skateboard,holding,0,calib,non-spatial,Positive,1.09375,0.03125,1.4375,0.06250005960464478,-0.546875,0.10937494039535522,3.734375
a0b8948a5a669d86.jpg,person,blue bicycle,riding,1,calib,non-spatial,Opposite,4.3906248807907104,3.21875,5.03125,5.453125,3.953125,5.03125,6.25
402dd57d3615b9f7.jpg,person,harp,playing,1,calib,non-spatial,Positive,0.796875,5.921875,5.96875,2.953125,4.4375,4.4375,3.21875
9a3d8225ac30a8eb.jpg,man,helmet,wearing,1,calib,non-spatial,Positive,3.8437499403953552,4.84375,3.828125,1.6093750596046448,1.984375,1.5937499403953552,4.734375
f15a6e4c696003f7.jpg,person,dog,holding,1,eval,non-spatial,Positive,7.6875,4.0625,7.671875,3.3906250596046448,1.2187501192092896,3.375,5.78125
a284f227c612b0c8.jpg,man,motorcycle,riding,1,eval,non-spatial,Opposite,-5.7187501192092896,-4.96875,-3.421875,-1.0781249403953552,-3.109375,-1.4375,-3.84375
558e151c3fbc1ba3.jpg,woman,one piece uniform,wearing,0,eval,non-spatial,Opposite,2.625,1.2968751192092896,2.53125,3.765625,2.2343751192092896,3.703125,3.140625
22a5848e375335e3.jpg,clown statue,hands,holding,0,calib,non-spatial,Opposite,1.328125,1.328125,1.9375,0.0625,0.0625,0.046875059604644775,3.84375
6022a450df278025.jpg,man,white bicycle,riding,1,calib,non-spatial,Opposite,3.625,1.890625,5.0625,4.546875,2.921875,4.828125,4.0625
66a8d1c74ad49ea1.jpg,man,hat,wearing,1,calib,non-spatial,Positive,1.625,0.0,1.625,2.75,0.0,2.75,-0.046875
1a00561698778497.jpg,person,book,holding,1,eval,non-spatial,Opposite,3.5,2.78125,3.53125,2.9843750596046448,1.9687501192092896,3.0156249403953552,4.5625
aac405248e9b7c8b.jpg,lifeguard,jet ski,riding,1,calib,non-spatial,Opposite,-0.515625,2.171875,1.5,1.96875,2.703125,2.921875,1.1875
1ced3ecaa077f2e4.jpg,person,swim cap,wearing,0,calib,non-spatial,Positive,0.46875,0.0,0.46875,1.703125,0.0,1.703125,3.546875
30a50c305d4fcd41.jpg,woman,musical note chart,holding,0,eval,non-spatial,Opposite,-0.984375,1.3125000596046448,0.984375,-0.5,0.23437494039535522,-0.4375,0.59375
26192da5ce2afa62.jpg,man,bike,riding,1,calib,non-spatial,Positive,-0.9375,0.71875,-2.546875,0.5000000596046448,0.23437505960464478,-0.6093749403953552,0.15625
122804d032b58390.jpg,man,helmet,wearing,1,eval,non-spatial,Positive,3.71875,5.03125,3.7968750596046448,2.7031249403953552,3.5937500596046448,2.71875,4.4375
71631731c0d63e45.jpg,person,mobile phone,holding,1,calib,non-spatial,Opposite,4.375,0.515625,4.078125,3.90625,0.859375,3.7968749403953552,4.234375
a8c01f09da2657bd.jpg,man,bicycle,riding,1,calib,non-spatial,Positive,-0.921875,-0.546875,-0.90625,-0.9375000596046448,-1.328125,-1.90625,1.234375
b22b89073480191e.jpg,girl,trousers,wearing,0,eval,non-spatial,Opposite,-2.484375,1.3125,-1.640625,-1.671875,1.984375,-0.046875,2.90625
f56ca856f3594aef.jpg,man,cup,holding,0,eval,non-spatial,Opposite,2.640625,2.640625,2.625,0.78125,0.78125,0.859375,2.3125
4f3ea0b2bc75000c.jpg,man,roller skates,riding,1,eval,non-spatial,Opposite,3.515625,3.046875,3.484375,3.34375,1.90625,3.328125,3.109375
8302f7352b501bc4.jpg,woman,high heels,wearing,1,eval,non-spatial,Opposite,1.515625,0.546875,1.5,3.828125,1.734375,3.796875,4.109375
bde0112066be318e.jpg,man,black vehicle,holding,1,calib,non-spatial,Positive,3.0,4.984375,5.21875,1.9687499403953552,2.2031250596046448,2.3749999403953552,4.390625
5b42b58ab16c05c0.jpg,person,skateboard,riding,1,eval,non-spatial,Positive,5.640625,1.8125,5.125000059604645,2.65625,2.9062499403953552,2.71875,5.71875
5df386da132b567b.jpg,woman in the blue jacket,helmet,wearing,0,calib,non-spatial,Opposite,-1.984375,1.0,0.01562511920928955,1.875,0.703125,1.15625,1.828125
200907829e4fbe95.jpg,person,microphone,holding,0,eval,non-spatial,Opposite,3.296875,2.046875,3.28125,2.0,0.5625,2.0625,4.203125
ab46f7ec075d89ae.jpg,boy,tricycle,riding,1,eval,non-spatial,Positive,1.46875,3.09375,6.609375,3.1875,2.515625,3.6718750596046448,4.21875
e27e575c922e7525.jpg,doll,necklace,wearing,1,eval,non-spatial,Positive,6.71875,5.546875,6.546875,3.453125,2.4218749403953552,3.34375,5.578125
809d426b0ed06d55.jpg,man,american flag,holding,1,eval,non-spatial,Positive,0.765625,0.90625,1.328125,2.1093750596046448,0.17187488079071045,2.25,2.78125
115bec3d6d7f09f2.jpg,woman,blue bicycle,riding,1,eval,non-spatial,Positive,2.859375,6.687500059604645,6.359374940395355,3.078125,3.515625,3.546875,5.828125
c12a4117fe6910fc.jpg,man,scuba apparatus,wearing,0,calib,non-spatial,Random,1.2343749403953552,1.0625,1.6562500596046448,0.7656249403953552,0.0625,1.09375,2.171875
021fffa3d66f9b77.jpg,two men,woman,holding,0,eval,non-spatial,Opposite,-1.40625,4.515625,2.859375,-0.15625,2.3750000596046448,1.5937500596046448,2.9375
d2d5e5cc2b420898.jpg,person,segway,riding,1,eval,non-spatial,Opposite,-0.359375,2.0468748807907104,2.046875,0.5,0.3593750596046448,0.46875,0.078125
733abfb024695849.jpg,man,blue shirt,wearing,1,calib,non-spatial,Positive,1.90625,3.140625,2.015625,6.140625,5.453125,5.515625,4.171875
